transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4861.280000	0.205707	4.816897	4.817698	2.097483	0.040000	2.137483	47.086440
2000	9507.920000	0.210351	4.731726	4.727841	2.035505	0.040000	2.075505	47.115980
3000	14134.400000	0.212248	4.696632	4.695673	2.005422	0.040000	2.045422	47.020827
4000	18830.720000	0.212419	4.696554	4.695232	2.002074	0.040000	2.042074	47.064120
5000	23550.200000	0.212312	4.701140	4.701597	1.997716	0.040000	2.037716	47.144216
6000	28244.880000	0.212428	4.700063	4.702351	1.983126	0.040000	2.023126	47.254760
7000	32969.240000	0.212319	4.703535	4.704387	1.981969	0.040000	2.021969	47.239143
8000	37774.640000	0.211782	4.716270	4.717108	1.985674	0.040005	2.025679	47.218520
9000	42570.080000	0.211416	4.725067	4.723751	1.996839	0.040004	2.036844	47.232596
10000	47351.600000	0.211186	4.730713	4.730988	2.001195	0.040008	2.041203	47.313792
