transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	43347.680000	0.023069	43.205726	43.260939	39.257303	0.040040	39.297343	75.221440
2000	88175.120000	0.022682	44.016988	44.054940	40.055780	0.040040	40.095820	75.033900
3000	135719.320000	0.022104	45.193118	45.205556	41.210566	0.040040	41.250606	74.962840
4000	180430.200000	0.022169	45.072528	45.074873	41.087486	0.040030	41.127516	75.056430
5000	224203.280000	0.022301	44.812587	44.814930	40.826096	0.040032	40.866128	75.026816
6000	267315.120000	0.022445	44.529082	44.528496	40.526862	0.040027	40.566889	75.061133
7000	313228.160000	0.022348	44.726818	44.732033	40.721080	0.040023	40.761103	75.141897
8000	358795.760000	0.022297	44.831929	44.840335	40.828935	0.040020	40.868955	75.160115
9000	404793.480000	0.022234	44.961476	44.963541	40.956335	0.040018	40.996352	75.211862
10000	447992.560000	0.022322	44.785219	44.782181	40.770317	0.040016	40.810333	75.256224
