transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7137.280000	0.140109	6.908829	7.017660	1.212311	0.040000	1.252311	127.558480
2000	13959.960000	0.143267	6.865733	6.919782	1.150644	0.040000	1.190644	127.141620
3000	20816.160000	0.144119	6.862554	6.893541	1.143881	0.040026	1.183907	127.087747
4000	27597.960000	0.144938	6.842361	6.866076	1.137586	0.040020	1.177606	126.428780
5000	34456.720000	0.145110	6.845641	6.868780	1.122838	0.040024	1.162862	126.810704
6000	41402.520000	0.144919	6.862337	6.882667	1.124648	0.040020	1.164668	126.836440
7000	48192.200000	0.145252	6.851956	6.867630	1.115264	0.040017	1.155281	126.833463
8000	54937.760000	0.145619	6.838655	6.854854	1.109120	0.040015	1.149135	126.935595
9000	61787.520000	0.145660	6.839889	6.851605	1.103526	0.040013	1.143540	126.821018
10000	68601.840000	0.145769	6.837332	6.846999	1.104633	0.040012	1.144645	126.818500
