transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8492.960000	0.117745	8.357437	8.394342	3.175850	0.040040	3.215889	99.662920
2000	16924.640000	0.118171	8.394577	8.409404	3.191316	0.040040	3.231356	100.492260
3000	25083.480000	0.119601	8.315972	8.328994	3.105790	0.040040	3.145830	100.335920
4000	33542.560000	0.119251	8.351758	8.360419	3.157228	0.040030	3.197258	100.183340
5000	42009.920000	0.119020	8.374883	8.383186	3.121261	0.040024	3.161285	100.209824
6000	50302.640000	0.119278	8.361187	8.368579	3.125071	0.040020	3.165091	100.376880
7000	58605.840000	0.119442	8.352902	8.358927	3.122790	0.040017	3.163104	100.449246
8000	67253.440000	0.118953	8.389744	8.393580	3.152502	0.040025	3.192527	100.527155
9000	75645.320000	0.118976	8.389981	8.394926	3.145609	0.040022	3.185631	100.683813
10000	84245.440000	0.118701	8.410997	8.415738	3.152076	0.040020	3.192096	100.440636
