transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6445.640000	0.155144	6.297017	6.286654	1.053399	0.040039	1.093438	112.213560
2000	12682.560000	0.157697	6.266953	6.270065	1.028169	0.040040	1.068208	111.567000
3000	18927.560000	0.158499	6.259633	6.257672	1.012091	0.040040	1.052131	111.617347
4000	25193.440000	0.158771	6.261195	6.258217	0.999731	0.040030	1.039761	111.741730
5000	31314.600000	0.159670	6.233183	6.232217	1.002710	0.040024	1.042734	111.182880
6000	37392.080000	0.160462	6.207228	6.205305	1.003349	0.040027	1.043376	110.656747
7000	43806.160000	0.159795	6.236782	6.236488	1.018686	0.040029	1.058715	110.841183
8000	50015.880000	0.159949	6.233399	6.232859	1.021921	0.040025	1.061946	110.776840
9000	56138.680000	0.160317	6.221109	6.220703	1.013676	0.040031	1.053707	110.790351
10000	62312.120000	0.160482	6.216342	6.215172	1.010701	0.040028	1.050729	110.718776
