transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	44916.840000	0.022263	44.915676	44.888440	0.992088	0.040000	1.032088	44.294320
2000	84827.960000	0.023577	42.412146	42.410465	0.985920	0.040020	1.025940	44.357200
3000	126297.280000	0.023753	42.097766	42.085827	0.983166	0.040013	1.023179	44.291680
4000	166142.800000	0.024076	41.534564	41.511774	0.999111	0.040010	1.039121	44.286590
5000	210383.960000	0.023766	42.075991	42.064059	0.985206	0.040016	1.025222	44.245616
6000	251507.880000	0.023856	41.917286	41.916479	0.981840	0.040020	1.021860	44.245407
7000	294614.400000	0.023760	42.087201	42.080349	0.971134	0.040017	1.011151	44.200731
8000	340364.080000	0.023504	42.545068	42.545108	0.973580	0.040015	1.013595	44.181540
9000	383921.480000	0.023442	42.657562	42.650928	0.967301	0.040013	1.007314	44.178436
10000	425933.640000	0.023478	42.593015	42.593219	0.965208	0.040012	1.005220	44.169688
