transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6337.320000	0.157795	6.257778	6.271604	1.928071	0.040000	1.968071	86.503800
2000	12715.040000	0.157294	6.317779	6.310089	2.003017	0.040000	2.043017	86.615320
3000	18906.480000	0.158676	6.275652	6.274637	1.982011	0.040000	2.022011	86.217947
4000	25180.000000	0.158856	6.275119	6.273421	1.991450	0.040000	2.031450	85.847310
5000	31273.960000	0.159877	6.238880	6.239314	1.969777	0.040000	2.009777	85.777288
6000	37578.600000	0.159665	6.249842	6.247796	1.985653	0.040007	2.025660	85.906300
7000	43937.960000	0.159316	6.265489	6.265351	1.997034	0.040017	2.037051	85.734240
8000	50155.680000	0.159503	6.259517	6.257572	1.993028	0.040015	2.033043	85.645185
9000	56408.640000	0.159550	6.258789	6.259696	1.991900	0.040013	2.031913	85.588511
10000	62664.760000	0.159579	6.258522	6.255735	1.996690	0.040016	2.036706	85.507548
