transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5219.120000	0.191603	5.129409	5.117802	1.025059	0.040078	1.065137	84.765000
2000	10222.840000	0.195640	5.066533	5.066574	1.023627	0.040040	1.063667	84.616540
3000	15216.840000	0.197150	5.042347	5.046116	1.004841	0.040040	1.044881	85.071133
4000	20220.440000	0.197820	5.032658	5.034323	0.996404	0.040030	1.036434	85.131480
5000	25202.080000	0.198396	5.022452	5.021698	0.984831	0.040024	1.024855	84.950320
6000	30363.600000	0.197605	5.045634	5.048460	0.991227	0.040020	1.031247	85.029613
7000	35366.840000	0.197926	5.039577	5.040707	0.990650	0.040023	1.030673	84.813269
8000	40318.840000	0.198418	5.028629	5.030177	0.990912	0.040025	1.030937	84.737960
9000	45353.360000	0.198442	5.029283	5.030992	0.986973	0.040022	1.026995	84.717169
10000	50342.960000	0.198638	5.025315	5.026185	0.984054	0.040024	1.024077	84.674916
