transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	17747.160000	0.056347	17.569930	17.549634	1.026364	0.040000	1.066364	178.150080
2000	34409.200000	0.058124	17.115758	17.116536	0.996637	0.040000	1.036637	174.365300
3000	51251.280000	0.058535	17.024502	17.031692	0.997528	0.040000	1.037528	174.406400
4000	67824.640000	0.058976	16.911688	16.930597	0.985971	0.040000	1.025971	173.649130
5000	84912.520000	0.058884	16.946933	16.951216	0.982092	0.040008	1.022100	174.057864
6000	101867.680000	0.058900	16.948305	16.951193	0.975334	0.040013	1.015348	173.850800
7000	118257.040000	0.059193	16.868444	16.862790	0.976655	0.040011	1.016666	173.773794
8000	135187.200000	0.059177	16.876160	16.878956	0.984438	0.040010	1.024447	174.563320
9000	152322.440000	0.059085	16.904949	16.904830	0.985631	0.040009	1.025640	174.181098
10000	169109.080000	0.059133	16.893117	16.893593	0.984514	0.040012	1.024526	174.198572
