transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7760.680000	0.128855	7.662262	7.716697	3.207276	0.040080	3.247356	60.599800
2000	15673.080000	0.127607	7.787394	7.795980	3.241074	0.040040	3.281114	60.834640
3000	23034.840000	0.130238	7.645468	7.658922	3.142960	0.040027	3.182986	60.614667
4000	30707.480000	0.130261	7.652263	7.657700	3.126835	0.040020	3.166855	60.637400
5000	38388.240000	0.130248	7.657964	7.667708	3.122277	0.040024	3.162301	60.830328
6000	46121.480000	0.130091	7.670512	7.675892	3.136305	0.040020	3.176325	60.697413
7000	53945.600000	0.129760	7.692459	7.698381	3.156997	0.040017	3.197014	60.716651
8000	61573.240000	0.129927	7.684356	7.690017	3.143934	0.040015	3.183949	60.656280
9000	69114.360000	0.130219	7.668439	7.672934	3.127029	0.040013	3.167043	60.604004
10000	76804.320000	0.130201	7.670591	7.675231	3.127563	0.040012	3.167575	60.616612
