transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8681.240000	0.115191	8.535015	8.591794	3.256254	0.040000	3.296254	80.392400
2000	17075.400000	0.117128	8.464552	8.510409	3.200140	0.040000	3.240140	79.775160
3000	25771.080000	0.116410	8.541621	8.571750	3.239148	0.040000	3.279148	79.466933
4000	34214.280000	0.116910	8.517009	8.530743	3.238384	0.040010	3.278394	79.412640
5000	42473.320000	0.117721	8.465405	8.479073	3.194610	0.040008	3.234618	79.190552
6000	50944.120000	0.117776	8.466304	8.475468	3.187820	0.040007	3.227827	79.260827
7000	59442.400000	0.117761	8.470873	8.482843	3.206718	0.040011	3.246729	79.043560
8000	67971.520000	0.117696	8.478155	8.488742	3.204516	0.040010	3.244526	78.920515
9000	76469.360000	0.117694	8.480342	8.488677	3.198726	0.040009	3.238735	78.739342
10000	84964.920000	0.117696	8.481864	8.490193	3.202250	0.040008	3.242258	78.660268
