transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	46485.120000	0.021512	46.426707	46.410669	42.727712	0.040000	42.767712	106.831560
2000	90540.120000	0.022090	45.240260	45.195447	41.522117	0.040020	41.562137	107.162480
3000	135451.160000	0.022148	45.130483	45.100659	41.456077	0.040013	41.496091	106.658907
4000	177465.960000	0.022540	44.351368	44.327704	40.691152	0.040010	40.731162	106.656610
5000	221717.640000	0.022551	44.331426	44.332621	40.728062	0.040024	40.768086	106.254032
6000	266965.440000	0.022475	44.484181	44.482793	40.870055	0.040027	40.910082	106.101467
7000	311712.480000	0.022457	44.521737	44.521988	40.904362	0.040029	40.944391	105.889829
8000	355946.360000	0.022475	44.485751	44.478240	40.857496	0.040025	40.897521	106.070085
9000	400209.360000	0.022488	44.460998	44.455694	40.856525	0.040027	40.896552	105.870929
10000	442942.120000	0.022576	44.288157	44.281900	40.681376	0.040024	40.721400	105.977744
