transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7260.200000	0.137737	7.048689	7.123651	1.014039	0.040000	1.054039	137.831440
2000	14340.800000	0.139462	7.064652	7.103726	0.985854	0.040000	1.025854	137.552960
3000	21393.760000	0.140228	7.060754	7.094965	0.990690	0.040000	1.030690	137.936760
4000	28454.640000	0.140575	7.060785	7.079005	0.974915	0.040000	1.014915	138.220010
5000	35412.520000	0.141193	7.040200	7.055719	0.983694	0.040000	1.023694	137.889968
6000	42546.040000	0.141024	7.055756	7.070135	0.986919	0.040000	1.026919	138.352260
7000	49495.680000	0.141426	7.040594	7.052522	0.993411	0.040006	1.033417	137.876680
8000	56517.000000	0.141550	7.038185	7.047428	0.990557	0.040010	1.030567	137.682440
9000	63475.200000	0.141788	7.029297	7.038665	0.985434	0.040009	1.025442	137.518600
10000	70585.400000	0.141672	7.037388	7.044595	0.985661	0.040008	1.025669	137.606920
