transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	43819.720000	0.022821	43.804605	43.733946	40.694426	0.040000	40.734426	55.573480
2000	89150.440000	0.022434	44.568044	44.510669	41.464643	0.040020	41.504663	55.425020
3000	135636.960000	0.022118	45.207749	45.193307	42.142227	0.040013	42.182240	55.356027
4000	180748.240000	0.022130	45.183626	45.140120	42.088262	0.040020	42.128282	55.460810
5000	225054.680000	0.022217	45.008154	45.002504	41.929800	0.040016	41.969816	55.457384
6000	266477.880000	0.022516	44.410562	44.396754	41.332269	0.040013	41.372283	55.470453
7000	310892.320000	0.022516	44.411116	44.402662	41.323468	0.040011	41.363480	55.510800
8000	353623.840000	0.022623	44.201140	44.194246	41.124854	0.040010	41.164864	55.456795
9000	397631.280000	0.022634	44.179616	44.171425	41.096985	0.040009	41.136994	55.459333
10000	441531.240000	0.022648	44.151647	44.148204	41.078272	0.040008	41.118280	55.455976
