transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6454.480000	0.154931	6.375215	6.390723	2.107842	0.040000	2.147842	85.545600
2000	12929.160000	0.154689	6.424972	6.430209	2.155704	0.040020	2.195724	85.601240
3000	19350.400000	0.155036	6.423728	6.425382	2.169990	0.040013	2.210003	84.949013
4000	25939.880000	0.154203	6.465176	6.460144	2.202610	0.040020	2.242630	85.167180
5000	32387.440000	0.154381	6.461652	6.459565	2.203829	0.040016	2.243845	85.033304
6000	38871.520000	0.154355	6.465391	6.460266	2.205617	0.040013	2.245631	85.082913
7000	45366.200000	0.154300	6.469576	6.471133	2.197495	0.040017	2.237512	85.412800
8000	51825.560000	0.154364	6.468299	6.469248	2.186572	0.040020	2.226592	85.472910
9000	58383.360000	0.154154	6.478244	6.477355	2.198349	0.040018	2.238367	85.398147
10000	64785.840000	0.154355	6.470667	6.468616	2.187954	0.040016	2.227970	85.326768
