transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	188.960000	0.005292	0.000000	99.680000	6.200000	0.040000	6.240000	145.320000
1000	522366.520000	0.001914	522.700260	522.697457	0.052320	0.040000	0.092320	164.064200
2000	1076000.200000	0.001859	538.174707	537.962400	0.046157	0.040000	0.086157	164.859600
3000	1615932.560000	0.001857	538.760787	538.591480	0.044105	0.040000	0.084105	164.621040
4000	2138197.280000	0.001871	534.635739	534.630758	0.043080	0.040000	0.083080	164.672750
5000	2676854.680000	0.001868	535.440232	535.335808	0.042472	0.040000	0.082472	165.078872
6000	3209751.080000	0.001869	535.016189	535.010095	0.042060	0.040000	0.082060	165.006220
7000	3746668.480000	0.001868	535.287830	535.296860	0.041766	0.040000	0.081766	164.839760
8000	4313195.800000	0.001855	539.193254	539.128540	0.041545	0.040000	0.081545	164.773235
9000	4843197.480000	0.001858	538.171855	538.169717	0.041373	0.040000	0.081373	164.942916
10000	5402432.640000	0.001851	540.278396	540.278732	0.041236	0.040004	0.081240	164.914264
