transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	24035.720000	0.041605	23.956276	23.930150	1.061557	0.040000	1.101557	86.909800
2000	47800.760000	0.041840	23.860610	23.850060	1.049395	0.040000	1.089395	86.709480
3000	71940.080000	0.041701	23.953545	23.948910	1.025303	0.040000	1.065303	87.057987
4000	97130.840000	0.041182	24.262926	24.271620	1.038240	0.040010	1.078250	87.038480
5000	121721.200000	0.041077	24.328426	24.326359	1.038457	0.040008	1.078465	86.950312
6000	146909.680000	0.040841	24.471792	24.472163	1.045057	0.040013	1.085071	86.880207
7000	171772.840000	0.040751	24.527710	24.514770	1.050357	0.040011	1.090368	86.878371
8000	196040.320000	0.040808	24.495177	24.493787	1.048962	0.040010	1.088972	86.859325
9000	221160.240000	0.040694	24.564601	24.563306	1.049703	0.040009	1.089712	86.779169
10000	245324.200000	0.040762	24.524532	24.523932	1.052458	0.040008	1.092466	86.809120
