transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6481.080000	0.154295	6.338058	6.391542	1.382744	0.040039	1.422784	77.834040
2000	12679.200000	0.157739	6.268054	6.292598	1.334876	0.040020	1.374896	77.353760
3000	18813.520000	0.159460	6.223461	6.247245	1.337581	0.040027	1.377608	77.264533
4000	24985.000000	0.160096	6.210463	6.225410	1.345833	0.040020	1.385852	77.153160
5000	31107.760000	0.160732	6.192919	6.206531	1.357430	0.040016	1.397446	77.118976
6000	37331.560000	0.160722	6.198066	6.205135	1.349799	0.040013	1.389812	77.098840
7000	43624.560000	0.160460	6.211630	6.218269	1.349193	0.040023	1.389216	77.106691
8000	49901.800000	0.160315	6.219832	6.226951	1.355147	0.040025	1.395172	77.103565
9000	55917.440000	0.160952	6.197142	6.203147	1.348798	0.040022	1.388821	77.005396
10000	62139.920000	0.160927	6.199676	6.205254	1.348314	0.040020	1.388334	77.010748
