transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	171.360000	0.005836	0.000000	32.144000	25.640000	0.040000	25.680000	121.760000
1000	23687.320000	0.042217	23.539499	23.616264	17.456567	0.040000	17.496567	106.198520
2000	48325.520000	0.041386	24.089125	24.088758	17.803990	0.040000	17.843990	106.472820
3000	71792.800000	0.041787	23.881774	23.897337	17.685486	0.040013	17.725499	106.375853
4000	95692.360000	0.041801	23.886222	23.886092	17.698592	0.040010	17.738602	106.284670
5000	120165.040000	0.041609	24.003537	23.991581	17.796581	0.040008	17.836589	106.357896
6000	144738.400000	0.041454	24.098523	24.097542	17.905255	0.040007	17.945261	106.465733
7000	168242.400000	0.041607	24.013579	24.009522	17.804418	0.040006	17.844424	106.471160
8000	191965.560000	0.041674	23.977272	23.980395	17.776707	0.040010	17.816717	106.517300
9000	215635.560000	0.041737	23.943127	23.946766	17.742039	0.040009	17.782048	106.416413
10000	239529.520000	0.041749	23.938210	23.945319	17.749291	0.040012	17.789303	106.364372
