transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	29620.520000	0.033760	29.532533	29.549102	26.293014	0.040040	26.333054	77.048880
2000	58476.840000	0.034202	29.194257	29.156647	25.889501	0.040040	25.929541	76.953140
3000	88488.960000	0.033903	29.466969	29.473560	26.202653	0.040027	26.242680	77.014453
4000	117503.120000	0.034042	29.353738	29.365679	26.115711	0.040030	26.155741	76.931480
5000	146013.400000	0.034243	29.185013	29.184090	25.943154	0.040024	25.983178	76.870544
6000	175716.520000	0.034146	29.271379	29.279520	26.042806	0.040020	26.082826	76.735913
7000	205796.040000	0.034014	29.386844	29.388923	26.160131	0.040023	26.200154	76.824486
8000	235265.040000	0.034004	29.397115	29.388707	26.157621	0.040025	26.197646	76.830875
9000	265726.120000	0.033869	29.515346	29.514771	26.277485	0.040022	26.317507	76.877236
10000	296279.040000	0.033752	29.619114	29.620002	26.377650	0.040020	26.417670	76.870700
