transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	16777.560000	0.059603	16.660781	16.584965	9.615589	0.040000	9.655589	175.162160
2000	33387.760000	0.059902	16.635478	16.616565	9.654973	0.040000	9.694973	175.124860
3000	50165.320000	0.059802	16.682854	16.681357	9.713269	0.040013	9.753282	173.610413
4000	67699.440000	0.059085	16.895724	16.877516	9.903994	0.040010	9.944004	174.379810
5000	84380.000000	0.059256	16.852683	16.851136	9.902252	0.040016	9.942268	173.750032
6000	101799.800000	0.058939	16.947218	16.933954	9.988588	0.040013	10.028601	173.927093
7000	118984.920000	0.058831	16.981209	16.975639	10.008527	0.040011	10.048539	174.123989
8000	135783.000000	0.058918	16.958315	16.956673	9.993900	0.040010	10.033910	173.985685
9000	153123.360000	0.058776	17.000769	16.992230	10.030841	0.040009	10.070850	173.579556
10000	170579.760000	0.058624	17.046337	17.041990	10.048021	0.040008	10.088029	174.029712
