transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	134.280000	0.007447	0.000000	55.920000	53.960000	0.040000	54.000000	76.600000
1000	40059.120000	0.024963	39.964805	39.932283	34.694596	0.040000	34.734596	96.209840
2000	79100.760000	0.025284	39.502991	39.488268	34.342926	0.040000	34.382926	95.980480
3000	116600.360000	0.025729	38.834972	38.822950	33.676377	0.040000	33.716377	95.751493
4000	154858.080000	0.025830	38.690623	38.700645	33.560570	0.040000	33.600570	95.416110
5000	194465.560000	0.025711	38.874031	38.865904	33.741603	0.040008	33.781611	95.792024
6000	234286.480000	0.025610	39.031872	39.034128	33.915635	0.040007	33.955641	95.662180
7000	272669.000000	0.025672	38.939094	38.940174	33.823282	0.040006	33.863288	95.670629
8000	310257.560000	0.025785	38.770256	38.774438	33.661707	0.040005	33.701712	95.663065
9000	348497.960000	0.025825	38.711377	38.707200	33.590061	0.040004	33.630066	95.800987
10000	387842.560000	0.025784	38.774705	38.768361	33.639328	0.040008	33.679336	95.743328
