transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	147.360000	0.006786	0.000000	13.916000	7.108000	0.040000	7.148000	114.360000
1000	9935.040000	0.100654	9.797477	9.838494	3.761822	0.040000	3.801822	103.204480
2000	19842.200000	0.100795	9.852346	9.869493	3.817842	0.040000	3.857842	102.792060
3000	29766.400000	0.100785	9.876305	9.897346	3.841250	0.040013	3.881264	102.954307
4000	39787.920000	0.100533	9.912618	9.915813	3.871844	0.040010	3.911854	102.680260
5000	49561.720000	0.100884	9.884849	9.890010	3.867939	0.040008	3.907947	102.390928
6000	59342.160000	0.101109	9.867445	9.874309	3.858536	0.040007	3.898542	102.313620
7000	69273.640000	0.101049	9.876594	9.881392	3.879766	0.040006	3.919772	102.139006
8000	79463.280000	0.100675	9.915729	9.918073	3.899086	0.040005	3.939091	101.903570
9000	89217.480000	0.100877	9.897780	9.903668	3.889608	0.040013	3.929621	101.790564
10000	99080.480000	0.100928	9.894301	9.900829	3.888234	0.040012	3.928246	101.817868
