transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	56493.200000	0.017701	56.446807	56.411029	52.410030	0.040000	52.450030	74.569680
2000	112927.480000	0.017710	56.440540	56.405337	52.378611	0.040000	52.418611	74.874260
3000	169272.920000	0.017723	56.408830	56.360386	52.334572	0.040000	52.374572	74.979373
4000	226470.400000	0.017662	56.606042	56.597061	52.568218	0.040020	52.608238	74.889770
5000	285948.200000	0.017486	57.180508	57.158752	53.133704	0.040016	53.173720	74.766360
6000	342968.480000	0.017494	57.153799	57.148260	53.124013	0.040013	53.164026	74.738480
7000	399954.040000	0.017502	57.129761	57.126074	53.107023	0.040011	53.147034	74.698263
8000	458824.160000	0.017436	57.347333	57.338133	53.317310	0.040010	53.357320	74.716425
9000	515025.160000	0.017475	57.219949	57.213016	53.189152	0.040013	53.229166	74.727427
10000	571765.680000	0.017490	57.172001	57.169072	53.150044	0.040012	53.190056	74.697684
