transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	22586.320000	0.044275	22.531772	22.502333	10.177268	0.040040	10.217308	58.583280
2000	44532.280000	0.044911	22.238719	22.230275	10.106048	0.040020	10.146068	58.390840
3000	65910.720000	0.045516	21.951864	21.931008	9.933458	0.040013	9.973471	58.594920
4000	88730.160000	0.045081	22.168812	22.174786	9.928098	0.040020	9.968118	58.591730
5000	110887.840000	0.045091	22.166585	22.165726	9.911020	0.040016	9.951036	58.630832
6000	132599.760000	0.045249	22.090795	22.087983	9.861289	0.040013	9.901303	58.677740
7000	155616.560000	0.044982	22.223100	22.221805	9.946149	0.040011	9.986160	58.665331
8000	178638.760000	0.044783	22.323000	22.323544	9.961300	0.040010	10.001310	58.669780
9000	201909.760000	0.044574	22.428345	22.426320	10.036988	0.040009	10.076997	58.695609
10000	223153.760000	0.044812	22.309899	22.310422	10.006387	0.040008	10.046395	58.637600
