transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	32005.520000	0.031245	31.862503	31.772711	26.771082	0.040000	26.811082	162.430840
2000	63957.200000	0.031271	31.907114	31.848969	26.959003	0.040020	26.999023	160.376560
3000	94713.960000	0.031674	31.523535	31.549500	26.666476	0.040013	26.706489	159.648987
4000	125595.240000	0.031848	31.362931	31.342481	26.437015	0.040020	26.477035	159.589600
5000	157195.520000	0.031808	31.410410	31.394232	26.502672	0.040016	26.542688	159.674928
6000	188034.200000	0.031909	31.315106	31.314730	26.429773	0.040020	26.469793	159.881860
7000	218500.560000	0.032037	31.193839	31.191024	26.288130	0.040017	26.328147	160.095571
8000	248977.200000	0.032131	31.104178	31.105677	26.231909	0.040015	26.271924	159.891775
9000	281064.040000	0.032021	31.213375	31.203282	26.343075	0.040013	26.383089	159.587822
10000	312409.880000	0.032009	31.226623	31.224646	26.372919	0.040012	26.412931	159.374868
