transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	32470.800000	0.030797	32.083363	32.106706	3.359011	0.040000	3.399011	419.572440
2000	64081.440000	0.031210	31.846883	31.863204	3.297345	0.040020	3.337364	415.007620
3000	96216.560000	0.031180	31.942994	31.938991	3.303246	0.040040	3.343286	414.882213
4000	128960.160000	0.031017	32.143196	32.125610	3.312677	0.040030	3.352707	416.394580
5000	160807.320000	0.031093	32.083977	32.084110	3.304749	0.040024	3.344773	416.150048
6000	192571.240000	0.031157	32.030625	32.051232	3.312731	0.040027	3.352758	415.159480
7000	225060.200000	0.031103	32.096111	32.100237	3.322373	0.040023	3.362396	415.808469
8000	257011.320000	0.031127	32.077985	32.087337	3.338387	0.040020	3.378407	414.609500
9000	289348.400000	0.031104	32.106776	32.112568	3.333384	0.040022	3.373406	414.740378
10000	321210.000000	0.031132	32.082256	32.092041	3.322582	0.040028	3.362610	415.113404
