transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	118.880000	0.008412	0.000000	16.440000	11.565714	0.040000	11.605714	67.960000
1000	8022.520000	0.124649	7.911552	7.947421	3.137166	0.040000	3.177166	65.942040
2000	15752.800000	0.126962	7.820870	7.841952	3.145027	0.040000	3.185027	65.693560
3000	23760.920000	0.126258	7.883308	7.897420	3.131605	0.040000	3.171605	66.043693
4000	31952.920000	0.125184	7.960500	7.967830	3.180000	0.040000	3.220000	66.387650
5000	39893.520000	0.125334	7.956519	7.966032	3.172204	0.040000	3.212204	66.390176
6000	47587.760000	0.126083	7.912799	7.919820	3.135530	0.040007	3.175537	66.549273
7000	55381.040000	0.126397	7.895722	7.898739	3.138856	0.040006	3.178862	66.537749
8000	63362.080000	0.126258	7.906388	7.914074	3.139950	0.040005	3.179955	66.560900
9000	71218.000000	0.126373	7.900780	7.905894	3.132498	0.040009	3.172507	66.468040
10000	79072.320000	0.126467	7.896134	7.902549	3.126200	0.040012	3.166212	66.540748
