transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	15152.440000	0.065996	15.058498	15.060477	9.935809	0.040000	9.975809	125.303040
2000	29870.200000	0.066956	14.888044	14.877867	9.793642	0.040000	9.833642	124.956960
3000	44658.760000	0.067176	14.854872	14.841850	9.808277	0.040000	9.848277	123.398587
4000	59700.720000	0.067001	14.901655	14.883281	9.860504	0.040000	9.900504	123.714470
5000	74908.440000	0.066748	14.962881	14.955184	9.905671	0.040024	9.945695	123.536360
6000	89386.320000	0.067124	14.882034	14.882438	9.834512	0.040020	9.874532	123.678827
7000	104729.920000	0.066839	14.947981	14.946031	9.885303	0.040017	9.925320	124.013977
8000	119808.200000	0.066773	14.964271	14.966467	9.883163	0.040015	9.923178	124.136980
9000	134842.320000	0.066745	14.972032	14.967378	9.870402	0.040013	9.910415	124.441716
10000	150194.600000	0.066580	15.010061	15.006819	9.895702	0.040012	9.935714	124.522808
