transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	45677.480000	0.021893	45.562883	45.552112	2.453400	0.040000	2.493400	65.772000
2000	91120.720000	0.021949	45.503032	45.481040	2.670445	0.040000	2.710445	65.777140
3000	133945.320000	0.022397	44.609923	44.599107	2.653342	0.040013	2.693356	65.972533
4000	179038.640000	0.022342	44.730803	44.726320	2.629463	0.040010	2.669473	65.887920
5000	224473.240000	0.022274	44.871590	44.863229	2.678448	0.040016	2.718464	65.971168
6000	269726.560000	0.022245	44.935223	44.933713	2.727652	0.040013	2.767665	65.946833
7000	312182.000000	0.022423	44.580917	44.563707	2.679709	0.040011	2.719720	65.937206
8000	355883.720000	0.022479	44.471004	44.468465	2.652423	0.040010	2.692433	65.949360
9000	401337.320000	0.022425	44.580193	44.572248	2.663261	0.040009	2.703270	65.942893
10000	444474.960000	0.022498	44.435924	44.435964	2.655808	0.040008	2.695816	65.944100
