transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	95.960000	0.010421	0.000000	10.160000	5.408000	0.040000	5.448000	62.520000
1000	8183.000000	0.122205	8.095135	8.120795	3.119762	0.040000	3.159762	69.435440
2000	16349.560000	0.122327	8.130865	8.137649	3.144848	0.040000	3.184848	69.719260
3000	24401.320000	0.122944	8.104488	8.110705	3.171529	0.040000	3.211529	69.489973
4000	32445.520000	0.123284	8.089412	8.100649	3.167640	0.040010	3.207650	69.460100
5000	40463.360000	0.123569	8.075095	8.078786	3.146741	0.040008	3.186749	69.416336
6000	48407.720000	0.123947	8.053302	8.058215	3.131020	0.040007	3.171027	69.521020
7000	56407.200000	0.124098	8.045612	8.047557	3.123321	0.040011	3.163333	69.404211
8000	64502.040000	0.124027	8.051766	8.052085	3.124884	0.040010	3.164894	69.395295
9000	72258.240000	0.124553	8.018922	8.020662	3.106383	0.040009	3.146391	69.458684
10000	80155.520000	0.124757	8.006757	8.009333	3.101781	0.040008	3.141789	69.415548
