transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	25437.000000	0.039313	25.359560	25.337126	0.956849	0.040040	0.996889	109.133040
2000	50575.320000	0.039545	25.248884	25.228192	0.949056	0.040020	0.989076	109.359340
3000	76530.960000	0.039200	25.484548	25.480386	0.954794	0.040027	0.994820	109.183587
4000	102629.560000	0.038975	25.638100	25.630929	0.953938	0.040020	0.993958	108.786140
5000	128238.760000	0.038990	25.632318	25.623258	0.960464	0.040016	1.000480	108.441704
6000	153422.880000	0.039108	25.557606	25.535073	0.962683	0.040013	1.002696	108.403200
7000	178609.800000	0.039192	25.504644	25.506507	0.961308	0.040017	1.001325	108.823034
8000	205277.360000	0.038972	25.650026	25.647422	0.961329	0.040015	1.001344	108.988320
9000	230601.000000	0.039028	25.613757	25.616443	0.961018	0.040013	1.001031	108.996902
10000	256405.080000	0.039001	25.632791	25.619560	0.966898	0.040012	1.006910	108.873836
