transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	31602.360000	0.031643	31.474234	31.396103	25.853877	0.040000	25.893877	110.863000
2000	62476.840000	0.032012	31.174207	31.157047	25.659711	0.040020	25.699731	110.416200
3000	93226.240000	0.032180	31.032558	31.031238	25.533688	0.040013	25.573702	109.947973
4000	124512.920000	0.032125	31.096104	31.107366	25.597891	0.040010	25.637901	109.815350
5000	155136.880000	0.032230	31.001656	31.000488	25.466970	0.040024	25.506994	109.880008
6000	184214.720000	0.032571	30.680967	30.685031	25.143422	0.040020	25.183442	109.857320
7000	215027.040000	0.032554	30.699734	30.698992	25.160406	0.040023	25.200428	109.793937
8000	245464.600000	0.032591	30.666958	30.672592	25.128933	0.040025	25.168958	109.782235
9000	275094.840000	0.032716	30.551755	30.555561	25.028417	0.040022	25.068439	109.740716
10000	305402.840000	0.032744	30.527377	30.528342	25.005947	0.040024	25.045971	109.690760
