transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	252.160000	0.003966	0.000000	14.329412	7.251111	0.040000	7.291111	197.880000
1000	9175.080000	0.108991	8.931852	9.037199	2.952828	0.040000	2.992828	154.849360
2000	18633.960000	0.107331	9.195498	9.235121	3.159445	0.040000	3.199445	159.533220
3000	28091.280000	0.106795	9.282801	9.305871	3.150235	0.040026	3.190262	158.248787
4000	37158.920000	0.107646	9.228997	9.261236	3.162522	0.040030	3.202552	158.371500
5000	46351.800000	0.107871	9.221772	9.240502	3.144928	0.040024	3.184952	158.281120
6000	55708.320000	0.107704	9.244234	9.259890	3.152959	0.040020	3.192979	158.656987
7000	64997.120000	0.107697	9.250602	9.268977	3.157279	0.040017	3.197296	158.975817
8000	74305.480000	0.107664	9.257822	9.271435	3.165779	0.040015	3.205794	159.164835
9000	83528.600000	0.107748	9.253966	9.265460	3.169327	0.040018	3.209344	159.036036
10000	92683.920000	0.107894	9.244100	9.250860	3.149061	0.040024	3.189085	158.932524
