transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6951.280000	0.143858	6.903824	6.897972	1.005720	0.040000	1.045720	46.592360
2000	13801.520000	0.144912	6.877019	6.876409	0.997428	0.040000	1.037428	46.789540
3000	20761.400000	0.144499	6.904648	6.898311	0.992157	0.040013	1.032170	46.785227
4000	27350.800000	0.146248	6.825816	6.825032	0.989598	0.040010	1.029608	46.716370
5000	34246.360000	0.146001	6.839768	6.839704	0.993592	0.040008	1.033600	46.777688
6000	41105.880000	0.145965	6.843061	6.843757	0.994998	0.040007	1.035005	46.795913
7000	47808.040000	0.146419	6.822929	6.823223	0.984311	0.040006	1.024316	46.798691
8000	54433.120000	0.146969	6.798195	6.796299	0.981416	0.040005	1.021421	46.867055
9000	61178.840000	0.147110	6.792364	6.791531	0.980573	0.040009	1.020582	46.853947
10000	68103.600000	0.146835	6.805605	6.805513	0.982247	0.040012	1.022259	46.864088
