transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7960.240000	0.125624	7.888488	7.869703	3.939624	0.040040	3.979664	80.136200
2000	16099.400000	0.124228	8.013887	8.013187	4.020567	0.040020	4.060587	81.152740
3000	24231.720000	0.123805	8.053378	8.044982	4.080730	0.040013	4.120744	80.838373
4000	32023.640000	0.124908	7.987997	7.989528	4.043304	0.040010	4.083314	80.817930
5000	39930.400000	0.125218	7.971746	7.968886	4.024447	0.040008	4.064455	80.777736
6000	47907.240000	0.125242	7.972595	7.972463	4.030905	0.040007	4.070912	80.631233
7000	55840.440000	0.125357	7.966967	7.964685	4.012164	0.040006	4.052169	80.692509
8000	63831.640000	0.125330	7.969996	7.968035	4.005582	0.040005	4.045587	80.750045
9000	71830.040000	0.125296	7.973153	7.969062	4.006417	0.040004	4.046421	80.776093
10000	79817.520000	0.125286	7.974585	7.973764	4.016253	0.040008	4.056261	80.752240
