transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	38973.720000	0.025658	38.099499	38.067918	3.225781	0.040000	3.265781	853.297280
2000	76582.400000	0.026116	37.853967	37.910376	3.165941	0.040000	3.205941	844.306780
3000	112758.440000	0.026606	37.294471	37.333762	3.141953	0.040013	3.181966	829.955760
4000	149663.320000	0.026727	37.197049	37.219537	3.131718	0.040010	3.171728	827.746260
5000	187377.160000	0.026684	37.300428	37.319171	3.126732	0.040008	3.166740	829.927504
6000	224656.640000	0.026707	37.296936	37.301674	3.133435	0.040007	3.173442	830.055820
7000	261315.840000	0.026788	37.205818	37.214118	3.140598	0.040011	3.180610	826.895423
8000	298920.800000	0.026763	37.255717	37.265049	3.131992	0.040010	3.172002	828.802790
9000	336537.760000	0.026743	37.295860	37.307942	3.155442	0.040009	3.195451	827.646031
10000	373539.320000	0.026771	37.266427	37.275398	3.135248	0.040008	3.175256	826.620416
