transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7030.000000	0.142248	6.884044	6.929310	0.306680	0.040000	0.346680	94.460600
2000	13802.240000	0.144904	6.828114	6.855897	0.288461	0.040000	0.328461	94.249340
3000	20637.760000	0.145365	6.830584	6.852647	0.283254	0.040000	0.323254	94.152920
4000	27391.760000	0.146029	6.811433	6.830402	0.278544	0.040000	0.318544	94.090860
5000	34231.840000	0.146063	6.817163	6.830573	0.273751	0.040008	0.313759	94.119800
6000	41335.160000	0.145155	6.864864	6.874884	0.272855	0.040007	0.312862	94.549407
7000	48271.000000	0.145015	6.875005	6.884901	0.270359	0.040006	0.310365	94.756280
8000	55013.120000	0.145420	6.858392	6.864023	0.269275	0.040005	0.309280	94.658735
9000	61827.200000	0.145567	6.853468	6.858891	0.268504	0.040009	0.308512	94.680298
10000	68707.400000	0.145545	6.856142	6.860787	0.269000	0.040008	0.309008	94.644488
