transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	106.280000	0.009409	0.000000	28.853333	23.293333	0.040000	23.333333	55.000000
1000	30485.400000	0.032803	30.409530	30.403234	25.404830	0.040000	25.444830	79.863560
2000	61141.880000	0.032711	30.533067	30.519001	25.464563	0.040000	25.504563	80.257080
3000	90253.880000	0.033240	30.059220	30.066111	24.998067	0.040000	25.038067	79.896053
4000	121314.840000	0.032972	30.309717	30.291648	25.258272	0.040010	25.298282	80.445880
5000	150062.440000	0.033319	29.997231	29.990340	24.983658	0.040008	25.023666	80.376656
6000	181187.400000	0.033115	30.185218	30.184360	25.192060	0.040013	25.232073	80.184927
7000	210431.080000	0.033265	30.050693	30.049060	25.047438	0.040011	25.087449	79.996326
8000	241119.880000	0.033179	30.130466	30.128648	25.100950	0.040010	25.140960	80.066095
9000	271492.080000	0.033150	30.157329	30.158218	25.133459	0.040009	25.173468	79.851004
10000	301160.600000	0.033205	30.108443	30.106312	25.080904	0.040008	25.120912	79.755900
