transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8990.760000	0.111225	8.883083	8.843823	3.124843	0.040039	3.164882	149.108600
2000	17906.400000	0.111692	8.899370	8.883911	3.183710	0.040020	3.223730	150.200820
3000	27029.120000	0.110991	8.973845	8.962627	3.137878	0.040013	3.177891	152.406253
4000	35755.360000	0.111871	8.911928	8.904149	3.094293	0.040010	3.134303	152.188700
5000	44574.600000	0.112172	8.893387	8.882735	3.098090	0.040008	3.138098	151.750912
6000	53221.600000	0.112736	8.852315	8.849099	3.093167	0.040007	3.133174	151.434740
7000	61934.520000	0.113023	8.832399	8.828225	3.074526	0.040006	3.114532	151.010634
8000	70674.960000	0.113194	8.820903	8.817270	3.059863	0.040005	3.099868	151.220240
9000	79731.880000	0.112878	8.847130	8.843842	3.076459	0.040004	3.116464	151.171036
10000	88896.720000	0.112490	8.878904	8.875032	3.080451	0.040004	3.120455	151.725264
