transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	132.960000	0.007521	0.000000	42.120000	39.180000	0.040000	39.220000	68.400000
1000	29822.920000	0.033531	29.719680	29.709511	24.854118	0.040000	24.894118	71.765680
2000	58304.200000	0.034303	29.100170	29.116444	24.285634	0.040000	24.325634	71.284800
3000	88178.560000	0.034022	29.358319	29.349734	24.478602	0.040013	24.518615	71.208000
4000	116880.320000	0.034223	29.194139	29.194524	24.342907	0.040010	24.382917	71.129910
5000	148018.920000	0.033779	29.583109	29.590480	24.717480	0.040008	24.757488	71.295328
6000	177948.560000	0.033718	29.640873	29.647184	24.762373	0.040013	24.802386	71.288440
7000	207539.480000	0.033729	29.633736	29.638578	24.747771	0.040017	24.787788	71.353817
8000	236541.200000	0.033821	29.554724	29.555497	24.649641	0.040020	24.689661	71.365145
9000	267464.720000	0.033649	29.706830	29.705072	24.799911	0.040022	24.839933	71.348187
10000	297764.840000	0.033584	29.766165	29.768694	24.855933	0.040024	24.895957	71.406008
