transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8808.280000	0.113530	8.697978	8.730437	3.281467	0.040000	3.321467	81.754520
2000	17565.320000	0.113861	8.727524	8.743586	3.314206	0.040020	3.354226	82.443840
3000	26298.680000	0.114074	8.729470	8.746866	3.313812	0.040013	3.353826	82.746040
4000	35171.000000	0.113730	8.765191	8.769875	3.334544	0.040010	3.374554	83.342370
5000	43860.160000	0.113999	8.749982	8.757029	3.343283	0.040016	3.383299	83.288232
6000	52638.520000	0.113985	8.754712	8.757138	3.349131	0.040013	3.389145	83.178453
7000	61306.720000	0.114180	8.742352	8.746598	3.341401	0.040011	3.381412	83.344886
8000	69877.040000	0.114487	8.720845	8.722092	3.323091	0.040015	3.363106	83.264410
9000	78465.680000	0.114700	8.706154	8.708659	3.319734	0.040013	3.359747	83.279982
10000	87190.720000	0.114691	8.708043	8.711051	3.332069	0.040012	3.372081	83.118180
