transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	138.680000	0.007211	0.000000	8.662857	11.697778	0.040000	11.737778	74.360000
1000	8358.560000	0.119638	8.228108	8.237652	3.317656	0.040040	3.357696	72.150560
2000	16327.800000	0.122490	8.098609	8.097410	3.145087	0.040020	3.185107	71.821360
3000	24369.360000	0.123105	8.079587	8.083581	3.117393	0.040013	3.157406	72.237960
4000	32518.480000	0.123007	8.096974	8.097380	3.131275	0.040010	3.171285	71.956450
5000	40741.400000	0.122725	8.122168	8.120559	3.144479	0.040008	3.184487	71.823656
6000	48817.600000	0.122906	8.114506	8.112232	3.132930	0.040007	3.172936	71.885360
7000	56771.000000	0.123302	8.091487	8.091714	3.118887	0.040006	3.158893	72.000229
8000	64789.920000	0.123476	8.082415	8.079156	3.110604	0.040010	3.150614	71.905680
9000	72910.040000	0.123440	8.086605	8.087875	3.127735	0.040013	3.167749	71.868124
10000	80946.800000	0.123538	8.081620	8.083786	3.126499	0.040012	3.166511	71.845432
