transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9029.360000	0.110750	8.838999	8.845770	1.741176	0.040000	1.781176	182.198360
2000	17595.320000	0.113667	8.702411	8.699723	1.726037	0.040000	1.766037	180.249700
3000	26552.200000	0.112985	8.787262	8.779782	1.778783	0.040040	1.818823	182.025533
4000	35015.760000	0.114234	8.706317	8.707794	1.729430	0.040030	1.769460	179.768990
5000	43488.240000	0.114974	8.659540	8.664453	1.723603	0.040024	1.763627	177.936272
6000	51782.920000	0.115868	8.598720	8.601183	1.696137	0.040020	1.736157	176.965180
7000	60011.160000	0.116645	8.545787	8.550430	1.677874	0.040017	1.717891	176.309891
8000	68889.000000	0.116129	8.587298	8.591509	1.698049	0.040020	1.738069	176.826400
9000	77233.040000	0.116530	8.560267	8.561548	1.686296	0.040018	1.726314	176.329809
10000	86060.920000	0.116197	8.587031	8.588774	1.684224	0.040016	1.724240	176.927488
