transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4700.040000	0.212764	4.613854	4.629990	1.075232	0.040000	1.115232	83.950320
2000	9465.160000	0.211301	4.689525	4.693194	1.083193	0.040000	1.123193	84.193880
3000	14280.360000	0.210079	4.731430	4.731266	1.100166	0.040000	1.140166	84.190467
4000	19084.040000	0.209599	4.749497	4.747599	1.094647	0.040010	1.134657	84.625110
5000	23696.440000	0.211002	4.722072	4.721379	1.079386	0.040008	1.119394	84.485848
6000	28541.720000	0.210219	4.742610	4.743367	1.084586	0.040007	1.124593	84.733533
7000	33169.400000	0.211038	4.726189	4.726413	1.081932	0.040006	1.121938	84.617234
8000	37980.440000	0.210635	4.736797	4.738049	1.085873	0.040010	1.126013	84.569125
9000	42887.440000	0.209852	4.755711	4.755126	1.094281	0.040009	1.134290	84.684964
10000	47522.120000	0.210428	4.743606	4.743454	1.092856	0.040008	1.132864	84.469228
