transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	43246.120000	0.023123	43.179499	43.143920	19.776080	0.040000	19.816080	88.157760
2000	86554.840000	0.023107	43.244142	43.235682	19.995385	0.040000	20.035385	87.875160
3000	129214.440000	0.023217	43.049230	43.043346	20.017634	0.040000	20.057634	87.458547
4000	172983.640000	0.023124	43.229267	43.221805	20.066633	0.040000	20.106633	87.532240
5000	215890.720000	0.023160	43.164817	43.152547	20.041279	0.040008	20.081287	87.363384
6000	258431.440000	0.023217	43.060783	43.052365	19.972909	0.040013	20.012922	87.250507
7000	299389.240000	0.023381	42.760314	42.754201	19.695995	0.040011	19.736007	87.190354
8000	341121.360000	0.023452	42.631774	42.630121	19.532108	0.040010	19.572118	87.231355
9000	384000.200000	0.023437	42.659229	42.654434	19.598605	0.040009	19.638613	87.212196
10000	426052.840000	0.023471	42.598564	42.593925	19.620990	0.040008	19.660998	87.303804
