transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	28953.320000	0.034538	28.855736	28.863832	24.668303	0.040000	24.708303	70.207280
2000	58943.880000	0.033931	29.423432	29.431124	25.164378	0.040020	25.204398	70.233980
3000	88474.080000	0.033908	29.459033	29.471963	25.194935	0.040013	25.234948	70.473347
4000	118208.320000	0.033839	29.527852	29.533797	25.263474	0.040020	25.303494	70.767830
5000	146774.240000	0.034066	29.335427	29.336662	25.060420	0.040024	25.100444	70.822408
6000	175981.040000	0.034095	29.313986	29.318967	25.031050	0.040020	25.071070	70.862227
7000	205318.760000	0.034093	29.317377	29.314779	25.013931	0.040017	25.053948	70.898109
8000	234850.800000	0.034064	29.344213	29.345056	25.048087	0.040015	25.088102	70.805220
9000	264943.640000	0.033969	29.427403	29.431392	25.125163	0.040013	25.165177	70.843276
10000	293862.120000	0.034030	29.376506	29.377027	25.081348	0.040012	25.121360	70.845300
