transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	44282.760000	0.022582	44.186266	44.165726	40.019240	0.040040	40.059280	87.431160
2000	89680.040000	0.022302	44.792076	44.781049	40.448671	0.040020	40.488691	87.756920
3000	135716.240000	0.022105	45.206922	45.201226	40.825903	0.040013	40.865916	87.668493
4000	184511.240000	0.021679	46.104166	46.100525	41.735530	0.040010	41.775540	87.800840
5000	230730.520000	0.021670	46.127193	46.112969	41.718585	0.040008	41.758593	87.878896
6000	275868.680000	0.021749	45.962327	45.954727	41.555014	0.040007	41.595021	87.849287
7000	324690.520000	0.021559	46.370887	46.367725	41.962371	0.040011	42.002382	87.722617
8000	371172.600000	0.021553	46.384788	46.382080	41.968919	0.040010	42.008929	87.826075
9000	415848.320000	0.021643	46.194871	46.193968	41.782711	0.040013	41.822724	87.796151
10000	462594.160000	0.021617	46.249973	46.245515	41.845331	0.040016	41.885347	87.807592
