transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7383.880000	0.135430	7.334735	7.323849	1.174008	0.040000	1.214008	59.310040
2000	14773.840000	0.135374	7.362361	7.363649	1.204345	0.040040	1.244385	59.378440
3000	22385.840000	0.134013	7.445602	7.445498	1.217685	0.040027	1.257711	59.153840
4000	29807.240000	0.134196	7.439550	7.434772	1.219925	0.040020	1.259945	59.221010
5000	37351.040000	0.133865	7.460404	7.459349	1.227564	0.040016	1.267580	59.514008
6000	45112.800000	0.133000	7.510638	7.505424	1.218979	0.040020	1.258999	59.646887
7000	52364.960000	0.133677	7.473708	7.471005	1.215574	0.040017	1.255591	59.775651
8000	59861.000000	0.133643	7.476500	7.472834	1.216313	0.040015	1.256328	59.809450
9000	67582.280000	0.133171	7.503700	7.501825	1.223732	0.040013	1.263745	59.912102
10000	75353.560000	0.132708	7.530461	7.532243	1.231355	0.040012	1.271367	59.872360
