transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6209.080000	0.161054	6.161081	6.145149	1.920317	0.040000	1.960317	60.214240
2000	12301.280000	0.162585	6.126623	6.121374	1.954687	0.040000	1.994687	60.094460
3000	18551.960000	0.161708	6.167989	6.165251	1.966447	0.040000	2.006447	60.134960
4000	24799.640000	0.161293	6.187917	6.188929	1.982910	0.040000	2.022910	59.837620
5000	30940.600000	0.161600	6.178524	6.175380	1.968255	0.040008	2.008263	59.848192
6000	36975.600000	0.162269	6.154599	6.152911	1.951068	0.040013	1.991082	59.808727
7000	43359.880000	0.161440	6.187415	6.184476	1.960394	0.040017	2.000411	59.796211
8000	49558.120000	0.161427	6.188769	6.187176	1.958207	0.040015	1.998222	59.805915
9000	55772.960000	0.161369	6.191666	6.189736	1.961487	0.040013	2.001500	59.849711
10000	62020.280000	0.161238	6.197232	6.195369	1.963848	0.040012	2.003860	59.860064
