transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	132.560000	0.007544	0.000000	20.320000	17.020000	0.040000	17.060000	97.000000
1000	19535.800000	0.051188	19.422663	19.495449	14.448583	0.040040	14.488623	79.704520
2000	38098.000000	0.052496	18.992216	18.999301	13.999960	0.040040	14.040000	78.446060
3000	57097.160000	0.052542	18.994532	19.018454	14.038628	0.040040	14.078668	78.437253
4000	76152.880000	0.052526	19.009832	19.022643	14.014339	0.040030	14.054369	78.167730
5000	94942.680000	0.052663	18.965817	18.962277	13.963348	0.040032	14.003380	78.440592
6000	114116.960000	0.052578	19.000567	19.003671	14.015896	0.040033	14.055929	78.560320
7000	133702.440000	0.052355	19.084138	19.086973	14.087573	0.040034	14.127607	78.663571
8000	153262.920000	0.052198	19.143688	19.144543	14.116647	0.040030	14.156677	78.687355
9000	172325.840000	0.052227	19.134713	19.142524	14.105577	0.040027	14.145603	78.705351
10000	190627.320000	0.052458	19.051381	19.054702	14.019536	0.040028	14.059564	78.790136
