transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	12431.600000	0.080440	12.392432	12.370050	0.184861	0.040000	0.224861	55.394280
2000	24308.000000	0.082277	12.134287	12.123094	0.187172	0.040000	0.227172	55.436760
3000	36600.920000	0.081965	12.187182	12.187915	0.187453	0.040000	0.227453	55.418600
4000	48900.920000	0.081798	12.215394	12.215009	0.189740	0.040000	0.229778	55.366820
5000	60968.480000	0.082010	12.185821	12.177542	0.188957	0.040000	0.228957	55.445160
6000	73050.720000	0.082135	12.168555	12.162931	0.189790	0.040000	0.229790	55.534727
7000	85092.240000	0.082264	12.150404	12.146535	0.189803	0.040000	0.229803	55.585451
8000	97200.800000	0.082304	12.145173	12.143476	0.190030	0.040015	0.230045	55.588180
9000	109631.400000	0.082093	12.176891	12.179402	0.189194	0.040018	0.229211	55.546187
10000	122547.880000	0.081601	12.250857	12.248836	0.189517	0.040016	0.229533	55.558548
