transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6207.800000	0.161088	6.167447	6.162820	2.005243	0.040000	2.045243	55.027120
2000	12396.400000	0.161337	6.178029	6.169139	2.019144	0.040000	2.059144	55.218240
3000	18534.640000	0.161859	6.164762	6.158099	1.995030	0.040013	2.035043	55.606133
4000	24541.200000	0.162991	6.125201	6.117337	1.963979	0.040010	2.003989	55.528220
5000	30553.880000	0.163645	6.102693	6.101398	1.970010	0.040008	2.010018	55.590000
6000	36653.240000	0.163696	6.102137	6.099364	1.977887	0.040007	2.017893	55.605993
7000	42756.440000	0.163718	6.102289	6.099792	1.982012	0.040006	2.022017	55.685754
8000	48786.240000	0.163981	6.093227	6.091033	1.964345	0.040005	2.004350	55.735755
9000	54830.240000	0.164143	6.087756	6.085874	1.966717	0.040004	2.006721	55.714027
10000	60740.880000	0.164634	6.070043	6.069407	1.963973	0.040004	2.003977	55.676824
