transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5563.720000	0.179736	5.483764	5.491333	1.034793	0.040000	1.074793	66.886920
2000	11027.320000	0.181368	5.473677	5.482864	1.027137	0.040000	1.067137	67.116200
3000	16596.360000	0.180763	5.505475	5.510568	1.006826	0.040027	1.046853	67.684493
4000	22122.440000	0.180812	5.510628	5.516957	1.003142	0.040020	1.043162	67.990860
5000	27508.720000	0.181761	5.485753	5.490836	1.000040	0.040024	1.040064	67.661264
6000	32900.000000	0.182371	5.470005	5.470090	0.990318	0.040020	1.030337	67.705580
7000	38366.080000	0.182453	5.469444	5.471795	0.987271	0.040017	1.027289	67.999006
8000	43713.120000	0.183011	5.454142	5.457223	0.981553	0.040020	1.021573	67.928920
9000	49184.400000	0.182985	5.456046	5.456933	0.983948	0.040018	1.023965	67.867676
10000	54732.440000	0.182707	5.465247	5.465998	0.986327	0.040024	1.026351	68.029488
