transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	135.560000	0.007377	0.000000	8.012308	6.134286	0.040000	6.174286	110.720000
1000	8635.400000	0.115802	8.508348	8.505534	4.303179	0.040039	4.343218	116.986680
2000	16965.680000	0.117885	8.419270	8.426846	4.276221	0.040020	4.316241	115.180120
3000	25345.040000	0.118366	8.405962	8.410525	4.265790	0.040013	4.305803	115.948840
4000	33847.360000	0.118178	8.430058	8.429940	4.230341	0.040010	4.270351	117.007940
5000	42062.160000	0.118872	8.386997	8.380128	4.203787	0.040008	4.243795	116.743424
6000	50217.720000	0.119480	8.348418	8.343315	4.196908	0.040007	4.236915	115.320427
7000	58721.080000	0.119208	8.370556	8.367956	4.203153	0.040006	4.243159	115.689743
8000	66924.960000	0.119537	8.349719	8.349770	4.199481	0.040005	4.239486	115.422890
9000	75445.200000	0.119292	8.368668	8.367691	4.198189	0.040004	4.238194	115.709733
10000	83672.040000	0.119514	8.354483	8.354555	4.189286	0.040004	4.229290	115.676076
