transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	42666.080000	0.023438	42.611652	42.599480	0.943656	0.040000	0.983656	57.663240
2000	85956.400000	0.023268	42.951156	42.952400	0.968596	0.040000	1.008596	57.749200
3000	128127.160000	0.023414	42.690937	42.665836	0.964702	0.040000	1.004702	57.806907
4000	172011.320000	0.023254	42.989317	42.982930	0.971357	0.040000	1.011357	57.872510
5000	217456.040000	0.022993	43.480496	43.475433	0.987037	0.040000	1.027037	57.854904
6000	260708.680000	0.023014	43.442514	43.441887	0.986882	0.040000	1.026882	57.888713
7000	303426.440000	0.023070	43.338963	43.340254	0.987989	0.040000	1.027989	57.883640
8000	346644.840000	0.023078	43.323890	43.326565	0.985025	0.040000	1.025025	57.881615
9000	389414.200000	0.023112	43.262269	43.262247	0.981196	0.040000	1.021196	57.941698
10000	432775.280000	0.023107	43.272151	43.273412	0.984314	0.040008	1.024322	57.936392
