transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4383.880000	0.228108	4.337698	4.335628	1.991660	0.040000	2.031660	56.700200
2000	8645.160000	0.231343	4.299470	4.291480	1.979126	0.040000	2.019126	56.382640
3000	12787.280000	0.234608	4.247002	4.246669	1.949917	0.040000	1.989917	56.439120
4000	16973.040000	0.235668	4.231688	4.229541	1.949654	0.040000	1.989654	56.110470
5000	21099.720000	0.236970	4.210682	4.210377	1.938599	0.040000	1.978599	55.801648
6000	25452.440000	0.235734	4.234359	4.232178	1.959528	0.040000	1.999528	55.784053
7000	29720.800000	0.235525	4.239217	4.238528	1.965904	0.040006	2.005910	55.749091
8000	33977.480000	0.235450	4.241400	4.238932	1.965813	0.040005	2.005818	55.724385
9000	38167.360000	0.235804	4.235675	4.236062	1.960311	0.040009	2.000320	55.764836
10000	42350.680000	0.236124	4.230439	4.229382	1.954859	0.040016	1.994875	55.704744
