transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	10330.280000	0.096803	10.051892	10.234325	4.263231	0.040040	4.303271	105.412920
2000	20546.400000	0.097341	10.134047	10.230359	4.227251	0.040020	4.267271	103.671440
3000	30531.680000	0.098259	10.084441	10.141169	4.133940	0.040013	4.173953	103.867613
4000	40563.080000	0.098612	10.071178	10.115380	4.081117	0.040020	4.121137	103.819760
5000	50592.000000	0.098830	10.062725	10.101821	4.053315	0.040016	4.093331	103.861352
6000	60493.520000	0.099184	10.035853	10.060659	4.015438	0.040013	4.055452	103.617300
7000	70551.120000	0.099219	10.038960	10.064152	4.019629	0.040011	4.059641	103.459766
8000	80527.000000	0.099346	10.031074	10.052290	4.000005	0.040015	4.040020	103.499905
9000	90731.920000	0.099193	10.050392	10.067992	4.006667	0.040013	4.046680	103.515556
10000	100338.480000	0.099663	10.006005	10.021620	3.973236	0.040012	4.013248	103.580136
