transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	50054.960000	0.019978	49.908909	49.925788	45.505709	0.040000	45.545709	62.660880
2000	100567.280000	0.019887	50.210765	50.230370	45.837363	0.040020	45.877383	62.477620
3000	151520.200000	0.019799	50.458233	50.487120	46.104773	0.040013	46.144787	62.480507
4000	202034.800000	0.019799	50.472328	50.475692	46.047326	0.040020	46.087346	62.389840
5000	252510.920000	0.019801	50.473087	50.471557	46.031285	0.040016	46.071301	62.524744
6000	304079.000000	0.019732	50.655616	50.661970	46.213478	0.040013	46.253491	62.590780
7000	356340.320000	0.019644	50.885035	50.889363	46.443102	0.040023	46.483124	62.588251
8000	408505.880000	0.019584	51.045121	51.052573	46.606549	0.040020	46.646569	62.563930
9000	460365.640000	0.019550	51.135646	51.138489	46.679413	0.040018	46.719431	62.570289
10000	510570.240000	0.019586	51.042532	51.046667	46.586533	0.040024	46.626557	62.590712
