transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7621.640000	0.131205	7.502903	7.556187	3.337421	0.040000	3.377421	53.535440
2000	15188.120000	0.131682	7.534707	7.565763	3.261854	0.040040	3.301894	54.161680
3000	22623.600000	0.132605	7.501621	7.522529	3.227345	0.040027	3.267372	53.900440
4000	29804.160000	0.134209	7.421335	7.435178	3.184202	0.040020	3.224222	53.965870
5000	37272.280000	0.134148	7.430694	7.445635	3.182322	0.040016	3.222338	53.870520
6000	44790.400000	0.133957	7.445268	7.456057	3.181435	0.040013	3.221448	53.815120
7000	52020.400000	0.134563	7.414511	7.425026	3.157956	0.040011	3.197967	53.959646
8000	59573.560000	0.134288	7.431844	7.435980	3.162332	0.040015	3.202347	53.980660
9000	67018.480000	0.134291	7.433297	7.439756	3.148871	0.040018	3.188889	54.037062
10000	74431.680000	0.134351	7.431287	7.437358	3.145134	0.040020	3.185154	54.078148
