transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5021.480000	0.199144	4.944905	4.957036	0.086357	0.040000	0.126357	80.600040
2000	10183.400000	0.196398	5.053467	5.055539	0.091837	0.040000	0.131837	81.403540
3000	15076.760000	0.198982	5.000080	5.000345	0.092192	0.040000	0.132192	81.335507
4000	20155.280000	0.198459	5.019695	5.016902	0.093453	0.040000	0.133453	81.388980
5000	25217.320000	0.198276	5.028166	5.026388	0.092924	0.040008	0.132932	81.432448
6000	30336.160000	0.197784	5.043281	5.040897	0.093812	0.040007	0.133819	81.625540
7000	35350.200000	0.198019	5.039103	5.037583	0.094148	0.040006	0.134154	81.551109
8000	40486.360000	0.197597	5.051236	5.051391	0.094440	0.040005	0.134445	81.824525
9000	45482.200000	0.197880	5.045081	5.044521	0.093913	0.040004	0.133917	81.768342
10000	50621.120000	0.197546	5.054465	5.054440	0.094139	0.040008	0.134147	81.780444
