transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9035.640000	0.110673	8.920721	8.918776	3.973964	0.040000	4.013964	114.613960
2000	17951.360000	0.111412	8.918219	8.921054	3.986726	0.040020	4.026746	113.907660
3000	26865.160000	0.111669	8.916746	8.919508	3.956308	0.040013	3.996321	114.235613
4000	35815.360000	0.111684	8.925111	8.923200	3.949786	0.040020	3.989806	114.727300
5000	44845.600000	0.111494	8.946141	8.945725	3.994135	0.040016	4.034151	114.428944
6000	53699.600000	0.111733	8.930782	8.936249	3.976142	0.040013	4.016156	114.265173
7000	62747.720000	0.111558	8.947547	8.946477	3.980884	0.040011	4.020895	114.392960
8000	71560.760000	0.111793	8.930731	8.931343	3.962581	0.040015	4.002596	114.056410
9000	80476.160000	0.111834	8.929028	8.929112	3.961176	0.040013	4.001189	114.032640
10000	89133.560000	0.112191	8.901862	8.904032	3.951258	0.040012	3.991270	114.015160
