transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	21823.440000	0.045822	21.780821	21.794680	0.956563	0.040000	0.996563	45.062680
2000	44824.800000	0.044618	22.391396	22.388786	0.984915	0.040020	1.024935	44.950900
3000	67316.840000	0.044565	22.424955	22.415017	0.979247	0.040013	1.019261	45.095560
4000	88405.720000	0.045246	22.090853	22.083158	0.972101	0.040020	1.012121	45.126970
5000	111998.880000	0.044643	22.391374	22.390950	0.983904	0.040024	1.023928	45.050040
6000	134546.440000	0.044594	22.417410	22.411436	0.988986	0.040027	1.029012	45.076907
7000	157074.240000	0.044565	22.433182	22.426844	0.987497	0.040023	1.027520	45.013549
8000	180330.640000	0.044363	22.536097	22.534163	0.987953	0.040025	1.027978	45.004140
9000	202506.560000	0.044443	22.496073	22.494778	0.989499	0.040022	1.029521	45.024613
10000	225237.720000	0.044398	22.519584	22.518836	0.994717	0.040024	1.034741	45.026284
