transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8773.000000	0.113986	8.618939	8.633064	3.196850	0.040079	3.236929	122.300200
2000	17426.400000	0.114768	8.636178	8.641687	3.020635	0.040040	3.060675	121.511340
3000	25927.000000	0.115709	8.590970	8.611123	3.001966	0.040053	3.042019	121.999187
4000	34535.760000	0.115822	8.595419	8.602073	2.985760	0.040040	3.025800	121.950180
5000	43585.800000	0.114716	8.686361	8.693216	3.046814	0.040040	3.086854	122.702168
6000	51972.920000	0.115445	8.636479	8.643860	3.017212	0.040033	3.057246	122.259633
7000	60717.600000	0.115288	8.651939	8.658217	3.014467	0.040034	3.054501	122.150051
8000	69479.320000	0.115142	8.665663	8.671083	3.042841	0.040030	3.082871	122.565895
9000	78042.000000	0.115323	8.654219	8.657823	3.043537	0.040027	3.083564	122.430378
10000	86799.320000	0.115208	8.664530	8.666479	3.054842	0.040024	3.094866	122.587436
